a : 532.0000, 0 -> 1
b : -850.0000, 0 -> 7
c : 540.0000, 0 -> 4
a : 251.0000, 1 -> 2
b : -463.0000, 1 -> 3
c : -671.0000, 1 -> 6
a : 970.0000, 2 -> 1
b : 297.0000, 2 -> 6
c : 458.0000, 2 -> 1
a : 105.0000, 3 -> 4
b : -236.0000, 3 -> 3
c : -811.0000, 3 -> 2
a : -736.0000, 4 -> 5
b : 488.0000, 4 -> 0
c : 744.0000, 4 -> 7
a : 292.0000, 5 -> 5
b : 133.0000, 5 -> 1
c : -329.0000, 5 -> 5
a : 717.0000, 6 -> 4
b : 738.0000, 6 -> 4
c : -537.0000, 6 -> 2
a : -484.0000, 7 -> 4
b : 318.0000, 7 -> 5
c : -805.0000, 7 -> 4
a : -983.0000, 0 -> 2
a : -755.0000, 1 -> 6
b : 898.0000, 2 -> 4
b : -284.0000, 3 -> 4
b : -820.0000, 4 -> 7
a : -525.0000, 5 -> 2
a : 745.0000, 6 -> 1
a : -134.0000, 7 -> 7
