a : 1000.0000, 0 -> 3
b : -92.0000, 0 -> 2
c : -317.0000, 0 -> 0
d : -47.0000, 0 -> 2
a : 91.0000, 1 -> 1
b : -841.0000, 1 -> 3
c : 190.0000, 1 -> 2
d : 115.0000, 1 -> 5
a : 838.0000, 2 -> 3
b : -144.0000, 2 -> 1
c : -258.0000, 2 -> 0
d : 947.0000, 2 -> 1
a : 511.0000, 3 -> 5
b : -320.0000, 3 -> 3
c : 899.0000, 3 -> 1
d : -950.0000, 3 -> 1
a : -490.0000, 4 -> 4
b : 426.0000, 4 -> 2
c : 765.0000, 4 -> 0
d : 738.0000, 4 -> 1
a : -747.0000, 5 -> 3
b : 938.0000, 5 -> 5
c : -972.0000, 5 -> 5
d : 215.0000, 5 -> 2
c : 870.0000, 0 -> 1
d : 522.0000, 0 -> 3
d : 86.0000, 1 -> 1
b : 152.0000, 1 -> 4
d : -313.0000, 2 -> 4
a : 305.0000, 2 -> 5
b : -317.0000, 3 -> 4
b : -175.0000, 3 -> 5
c : -608.0000, 4 -> 4
d : -319.0000, 4 -> 4
b : 463.0000, 5 -> 4
a : 537.0000, 5 -> 4
