a : 738.0000, 0 -> 7
b : 860.0000, 0 -> 7
c : -400.0000, 0 -> 7
a : -43.0000, 1 -> 4
b : 428.0000, 1 -> 7
c : -429.0000, 1 -> 5
a : 126.0000, 2 -> 7
b : -216.0000, 2 -> 0
c : 342.0000, 2 -> 4
a : 196.0000, 3 -> 0
b : 58.0000, 3 -> 4
c : 339.0000, 3 -> 4
a : 724.0000, 4 -> 2
b : -359.0000, 4 -> 1
c : -42.0000, 4 -> 5
a : -686.0000, 5 -> 1
b : 510.0000, 5 -> 1
c : -64.0000, 5 -> 7
a : 506.0000, 6 -> 3
b : 881.0000, 6 -> 2
c : 228.0000, 6 -> 1
a : 305.0000, 7 -> 1
b : 167.0000, 7 -> 0
c : 268.0000, 7 -> 5
a : 215.0000, 0 -> 6
a : -814.0000, 1 -> 0
b : 321.0000, 2 -> 1
b : -707.0000, 3 -> 1
b : -809.0000, 4 -> 2
b : -103.0000, 5 -> 6
b : -302.0000, 6 -> 4
c : 708.0000, 7 -> 7
