a : -813.0000, 0 -> 5
b : 643.0000, 0 -> 1
c : 935.0000, 0 -> 5
d : -160.0000, 0 -> 4
a : -227.0000, 1 -> 5
b : 168.0000, 1 -> 5
c : -899.0000, 1 -> 1
d : 816.0000, 1 -> 2
a : -202.0000, 2 -> 2
b : -301.0000, 2 -> 3
c : -270.0000, 2 -> 4
d : 598.0000, 2 -> 3
a : 749.0000, 3 -> 2
b : 772.0000, 3 -> 0
c : 239.0000, 3 -> 4
d : 15.0000, 3 -> 2
a : -694.0000, 4 -> 2
b : -425.0000, 4 -> 2
c : 531.0000, 4 -> 3
d : -625.0000, 4 -> 2
a : -225.0000, 5 -> 2
b : -369.0000, 5 -> 3
c : -237.0000, 5 -> 3
d : 899.0000, 5 -> 4
b : -834.0000, 0 -> 0
c : 712.0000, 0 -> 3
d : -885.0000, 1 -> 4
c : 200.0000, 1 -> 2
a : 722.0000, 2 -> 3
b : 919.0000, 2 -> 5
a : 346.0000, 3 -> 0
c : -94.0000, 3 -> 0
b : -563.0000, 4 -> 5
c : -460.0000, 4 -> 1
d : 211.0000, 5 -> 5
d : 240.0000, 5 -> 0
