a : 837.0000, 0 -> 5
b : -118.0000, 0 -> 5
a : 794.0000, 1 -> 4
b : 942.0000, 1 -> 4
a : 144.0000, 2 -> 4
b : 340.0000, 2 -> 6
a : -395.0000, 3 -> 3
b : 411.0000, 3 -> 5
a : -684.0000, 4 -> 7
b : 753.0000, 4 -> 4
a : -301.0000, 5 -> 3
b : -99.0000, 5 -> 5
a : -935.0000, 6 -> 6
b : -305.0000, 6 -> 6
a : -537.0000, 7 -> 3
b : -528.0000, 7 -> 4
b : 840.0000, 0 -> 7
b : -986.0000, 1 -> 3
b : 811.0000, 2 -> 2
a : 131.0000, 3 -> 6
b : 346.0000, 4 -> 2
b : -491.0000, 5 -> 3
b : 914.0000, 6 -> 4
a : -152.0000, 7 -> 1
