a : 737.0000, 0 -> 4
b : -618.0000, 0 -> 6
a : 112.0000, 1 -> 2
b : 317.0000, 1 -> 2
a : 420.0000, 2 -> 0
b : 522.0000, 2 -> 1
a : -734.0000, 3 -> 3
b : 632.0000, 3 -> 0
a : 268.0000, 4 -> 1
b : -295.0000, 4 -> 6
a : 632.0000, 5 -> 6
b : -317.0000, 5 -> 1
a : -951.0000, 6 -> 2
b : 946.0000, 6 -> 5
a : 184.0000, 7 -> 4
b : 121.0000, 7 -> 6
b : -89.0000, 0 -> 4
b : 407.0000, 1 -> 6
b : -130.0000, 2 -> 4
a : -963.0000, 3 -> 4
a : -209.0000, 4 -> 0
b : 444.0000, 5 -> 3
b : -689.0000, 6 -> 4
a : 472.0000, 7 -> 5
a : 438.0000, 0 -> 7
