a : -590.0000, 0 -> 3
b : -967.0000, 0 -> 2
c : 622.0000, 0 -> 0
d : -876.0000, 0 -> 3
a : 250.0000, 1 -> 0
b : -970.0000, 1 -> 1
c : 800.0000, 1 -> 2
d : 813.0000, 1 -> 1
a : 842.0000, 2 -> 2
b : -111.0000, 2 -> 0
c : -460.0000, 2 -> 0
d : -169.0000, 2 -> 2
a : 572.0000, 3 -> 2
b : 839.0000, 3 -> 3
c : -11.0000, 3 -> 0
d : 975.0000, 3 -> 3
d : 25.0000, 0 -> 2
b : 299.0000, 0 -> 0
c : -854.0000, 1 -> 1
d : 410.0000, 1 -> 3
d : -575.0000, 2 -> 3
c : -26.0000, 2 -> 3
a : -428.0000, 3 -> 3
d : 6.0000, 3 -> 0
a : 107.0000, 0 -> 1
