a : -383.0000, 0 -> 2
b : 822.0000, 0 -> 4
c : -525.0000, 0 -> 1
d : -278.0000, 0 -> 0
a : -333.0000, 1 -> 2
b : 905.0000, 1 -> 3
c : 843.0000, 1 -> 2
d : 659.0000, 1 -> 2
a : -362.0000, 2 -> 3
b : 40.0000, 2 -> 1
c : -178.0000, 2 -> 1
d : 54.0000, 2 -> 0
a : 411.0000, 3 -> 1
b : 898.0000, 3 -> 2
c : -376.0000, 3 -> 3
d : 939.0000, 3 -> 1
a : 875.0000, 4 -> 1
b : -831.0000, 4 -> 2
c : -487.0000, 4 -> 3
d : -469.0000, 4 -> 4
c : 580.0000, 0 -> 3
d : -906.0000, 0 -> 1
b : -958.0000, 1 -> 2
d : 605.0000, 1 -> 4
c : 951.0000, 2 -> 2
a : -972.0000, 2 -> 4
d : -288.0000, 3 -> 3
b : -81.0000, 3 -> 3
b : -378.0000, 4 -> 0
c : 500.0000, 4 -> 4
