a : -906.0000, 0 -> 3
b : 293.0000, 0 -> 6
c : 85.0000, 0 -> 5
d : -116.0000, 0 -> 3
a : -801.0000, 1 -> 1
b : -47.0000, 1 -> 1
c : -869.0000, 1 -> 6
d : -749.0000, 1 -> 5
a : -330.0000, 2 -> 5
b : 603.0000, 2 -> 2
c : -341.0000, 2 -> 6
d : 701.0000, 2 -> 6
a : 793.0000, 3 -> 0
b : -624.0000, 3 -> 2
c : -227.0000, 3 -> 6
d : -935.0000, 3 -> 5
a : -355.0000, 4 -> 5
b : 55.0000, 4 -> 3
c : 488.0000, 4 -> 4
d : 81.0000, 4 -> 2
a : -626.0000, 5 -> 2
b : 119.0000, 5 -> 0
c : 373.0000, 5 -> 6
d : 984.0000, 5 -> 3
a : 480.0000, 6 -> 3
b : 50.0000, 6 -> 0
c : 430.0000, 6 -> 2
d : 934.0000, 6 -> 3
c : 149.0000, 0 -> 2
a : -158.0000, 0 -> 4
b : -989.0000, 1 -> 4
b : -505.0000, 1 -> 0
b : 975.0000, 2 -> 1
c : 956.0000, 2 -> 3
c : 65.0000, 3 -> 1
d : -314.0000, 3 -> 1
c : 444.0000, 4 -> 6
d : -788.0000, 4 -> 6
d : -997.0000, 5 -> 2
d : 88.0000, 5 -> 4
c : -416.0000, 6 -> 0
a : 786.0000, 6 -> 0
