a : 556.0000, 0 -> 1
b : 386.0000, 0 -> 1
c : -644.0000, 0 -> 0
d : 222.0000, 0 -> 0
a : -492.0000, 1 -> 1
b : 639.0000, 1 -> 1
c : 464.0000, 1 -> 0
d : -837.0000, 1 -> 2
a : -508.0000, 2 -> 1
b : 364.0000, 2 -> 0
c : -364.0000, 2 -> 1
d : -16.0000, 2 -> 1
a : -743.0000, 3 -> 1
b : 99.0000, 3 -> 0
c : -718.0000, 3 -> 2
d : -108.0000, 3 -> 1
a : -260.0000, 0 -> 0
b : 986.0000, 0 -> 3
a : -366.0000, 1 -> 3
d : -504.0000, 1 -> 0
b : -445.0000, 2 -> 1
b : -894.0000, 2 -> 2
a : 563.0000, 3 -> 0
d : 513.0000, 3 -> 0
