a : -204.0000, 0 -> 1
b : 578.0000, 0 -> 3
c : 238.0000, 0 -> 0
d : 317.0000, 0 -> 1
a : 311.0000, 1 -> 2
b : 676.0000, 1 -> 3
c : -675.0000, 1 -> 4
d : -149.0000, 1 -> 2
a : -923.0000, 2 -> 0
b : 991.0000, 2 -> 3
c : -232.0000, 2 -> 1
d : 883.0000, 2 -> 0
a : -277.0000, 3 -> 4
b : 166.0000, 3 -> 4
c : 861.0000, 3 -> 4
d : -445.0000, 3 -> 3
a : -605.0000, 4 -> 0
b : 249.0000, 4 -> 3
c : 505.0000, 4 -> 4
d : -261.0000, 4 -> 4
d : 691.0000, 0 -> 4
a : -48.0000, 0 -> 0
c : -124.0000, 1 -> 2
b : 99.0000, 1 -> 4
d : 821.0000, 2 -> 3
a : -697.0000, 2 -> 4
d : 372.0000, 3 -> 0
b : 567.0000, 3 -> 2
a : -473.0000, 4 -> 4
c : -419.0000, 4 -> 2
