a : 402.0000, 0 -> 0
b : -932.0000, 0 -> 6
c : -83.0000, 0 -> 3
a : -367.0000, 1 -> 3
b : -249.0000, 1 -> 6
c : -777.0000, 1 -> 4
a : 147.0000, 2 -> 4
b : 771.0000, 2 -> 1
c : -388.0000, 2 -> 7
a : -654.0000, 3 -> 0
b : -629.0000, 3 -> 6
c : 604.0000, 3 -> 7
a : 29.0000, 4 -> 4
b : -744.0000, 4 -> 4
c : -978.0000, 4 -> 0
a : 188.0000, 5 -> 1
b : -652.0000, 5 -> 3
c : -899.0000, 5 -> 4
a : 778.0000, 6 -> 6
b : 976.0000, 6 -> 5
c : 54.0000, 6 -> 6
a : 936.0000, 7 -> 7
b : -849.0000, 7 -> 2
c : 224.0000, 7 -> 6
c : 858.0000, 0 -> 4
c : -967.0000, 1 -> 0
a : -518.0000, 2 -> 2
a : -732.0000, 3 -> 5
c : 74.0000, 4 -> 6
c : -850.0000, 5 -> 2
c : -866.0000, 6 -> 5
b : 871.0000, 7 -> 5
