a : 920.0000, 0 -> 7
b : 618.0000, 0 -> 3
c : -66.0000, 0 -> 7
d : 221.0000, 0 -> 2
a : -173.0000, 1 -> 5
b : -687.0000, 1 -> 0
c : -178.0000, 1 -> 3
d : -706.0000, 1 -> 4
a : 209.0000, 2 -> 1
b : 553.0000, 2 -> 0
c : -130.0000, 2 -> 4
d : -196.0000, 2 -> 4
a : 631.0000, 3 -> 6
b : 401.0000, 3 -> 1
c : -444.0000, 3 -> 0
d : 31.0000, 3 -> 4
a : 636.0000, 4 -> 3
b : -194.0000, 4 -> 7
c : 11.0000, 4 -> 1
d : 278.0000, 4 -> 4
a : -417.0000, 5 -> 5
b : -18.0000, 5 -> 7
c : -158.0000, 5 -> 4
d : 855.0000, 5 -> 3
a : -805.0000, 6 -> 2
b : 224.0000, 6 -> 1
c : -206.0000, 6 -> 7
d : -633.0000, 6 -> 1
a : 555.0000, 7 -> 0
b : -877.0000, 7 -> 1
c : 924.0000, 7 -> 5
d : -488.0000, 7 -> 7
b : 158.0000, 0 -> 7
d : 270.0000, 0 -> 3
a : -155.0000, 1 -> 2
a : 982.0000, 1 -> 4
a : 6.0000, 2 -> 6
d : 735.0000, 2 -> 6
b : -288.0000, 3 -> 4
d : -267.0000, 3 -> 5
a : 856.0000, 4 -> 5
b : 673.0000, 4 -> 0
c : -557.0000, 5 -> 2
a : -355.0000, 5 -> 4
d : -767.0000, 6 -> 7
a : -786.0000, 6 -> 4
a : 828.0000, 7 -> 2
c : -899.0000, 7 -> 4
