a : 586.0000, 0 -> 0
b : 744.0000, 0 -> 0
c : 810.0000, 0 -> 4
d : -325.0000, 0 -> 1
a : 299.0000, 1 -> 2
b : 764.0000, 1 -> 5
c : -454.0000, 1 -> 2
d : 775.0000, 1 -> 6
a : -55.0000, 2 -> 3
b : -538.0000, 2 -> 6
c : -404.0000, 2 -> 6
d : -240.0000, 2 -> 0
a : 93.0000, 3 -> 4
b : -879.0000, 3 -> 0
c : -720.0000, 3 -> 1
d : 552.0000, 3 -> 3
a : 518.0000, 4 -> 1
b : 915.0000, 4 -> 4
c : -916.0000, 4 -> 2
d : 609.0000, 4 -> 4
a : -349.0000, 5 -> 1
b : 889.0000, 5 -> 0
c : -83.0000, 5 -> 2
d : -836.0000, 5 -> 4
a : -738.0000, 6 -> 3
b : 433.0000, 6 -> 2
c : 640.0000, 6 -> 0
d : -860.0000, 6 -> 1
c : 284.0000, 0 -> 6
b : 690.0000, 0 -> 6
c : -424.0000, 1 -> 5
a : 424.0000, 1 -> 0
c : 286.0000, 2 -> 4
d : -769.0000, 2 -> 4
d : 553.0000, 3 -> 4
d : 600.0000, 3 -> 1
b : -591.0000, 4 -> 0
d : -939.0000, 4 -> 0
b : 798.0000, 5 -> 5
c : 524.0000, 5 -> 1
a : -676.0000, 6 -> 5
b : -304.0000, 6 -> 4
