a : -980.0000, 0 -> 0
b : 216.0000, 0 -> 4
c : -302.0000, 0 -> 1
d : -750.0000, 0 -> 1
a : 764.0000, 1 -> 1
b : 592.0000, 1 -> 4
c : 743.0000, 1 -> 5
d : -802.0000, 1 -> 1
a : 182.0000, 2 -> 3
b : -306.0000, 2 -> 4
c : 428.0000, 2 -> 4
d : -45.0000, 2 -> 2
a : -154.0000, 3 -> 2
b : 812.0000, 3 -> 4
c : 348.0000, 3 -> 4
d : 910.0000, 3 -> 4
a : 712.0000, 4 -> 0
b : -1000.0000, 4 -> 0
c : 382.0000, 4 -> 0
d : -970.0000, 4 -> 0
a : -529.0000, 5 -> 0
b : 337.0000, 5 -> 1
c : 679.0000, 5 -> 2
d : 742.0000, 5 -> 1
a : -736.0000, 0 -> 1
d : 460.0000, 0 -> 3
a : 768.0000, 1 -> 4
b : 904.0000, 1 -> 1
a : 73.0000, 2 -> 2
d : 656.0000, 2 -> 5
d : -985.0000, 3 -> 0
b : 562.0000, 3 -> 3
c : -430.0000, 4 -> 1
a : -696.0000, 4 -> 5
b : -233.0000, 5 -> 3
d : 504.0000, 5 -> 2
