a : -543.0000, 0 -> 0
b : -181.0000, 0 -> 1
c : -87.0000, 0 -> 0
a : 8.0000, 1 -> 5
b : 889.0000, 1 -> 5
c : 472.0000, 1 -> 2
a : -667.0000, 2 -> 5
b : 470.0000, 2 -> 4
c : -567.0000, 2 -> 1
a : 453.0000, 3 -> 1
b : 443.0000, 3 -> 3
c : 534.0000, 3 -> 2
a : 714.0000, 4 -> 0
b : -895.0000, 4 -> 4
c : 225.0000, 4 -> 5
a : 569.0000, 5 -> 4
b : -640.0000, 5 -> 0
c : -65.0000, 5 -> 5
c : 186.0000, 0 -> 4
c : 616.0000, 1 -> 5
c : 400.0000, 2 -> 4
a : -472.0000, 3 -> 0
b : -18.0000, 4 -> 0
a : -53.0000, 5 -> 3
