a : 329.0000, 0 -> 4
b : 620.0000, 0 -> 1
c : 510.0000, 0 -> 2
a : 917.0000, 1 -> 0
b : 605.0000, 1 -> 1
c : 721.0000, 1 -> 3
a : 522.0000, 2 -> 2
b : -838.0000, 2 -> 2
c : 422.0000, 2 -> 4
a : -262.0000, 3 -> 5
b : -489.0000, 3 -> 5
c : 681.0000, 3 -> 4
a : -47.0000, 4 -> 0
b : 377.0000, 4 -> 0
c : -304.0000, 4 -> 5
a : -9.0000, 5 -> 4
b : 576.0000, 5 -> 5
c : -58.0000, 5 -> 1
b : -399.0000, 0 -> 4
a : -452.0000, 1 -> 4
a : 797.0000, 2 -> 1
b : -575.0000, 3 -> 3
c : -759.0000, 4 -> 0
c : 5.0000, 5 -> 3
