a : 170.0000, 0 -> 2
b : -950.0000, 0 -> 2
c : -685.0000, 0 -> 6
a : 491.0000, 1 -> 4
b : -65.0000, 1 -> 1
c : -639.0000, 1 -> 2
a : -425.0000, 2 -> 1
b : -327.0000, 2 -> 0
c : 286.0000, 2 -> 5
a : 842.0000, 3 -> 1
b : -621.0000, 3 -> 4
c : -955.0000, 3 -> 0
a : 737.0000, 4 -> 4
b : 635.0000, 4 -> 2
c : -288.0000, 4 -> 3
a : -854.0000, 5 -> 2
b : 862.0000, 5 -> 0
c : -338.0000, 5 -> 1
a : 951.0000, 6 -> 4
b : -75.0000, 6 -> 5
c : 460.0000, 6 -> 6
b : 668.0000, 0 -> 1
c : -701.0000, 1 -> 5
b : -141.0000, 2 -> 4
a : -306.0000, 3 -> 3
c : -270.0000, 4 -> 5
a : 485.0000, 5 -> 1
b : -919.0000, 6 -> 0
