a : -722.0000, 0 -> 4
b : 139.0000, 0 -> 6
a : 716.0000, 1 -> 5
b : -299.0000, 1 -> 2
a : 914.0000, 2 -> 0
b : 652.0000, 2 -> 3
a : -148.0000, 3 -> 3
b : 281.0000, 3 -> 0
a : -768.0000, 4 -> 1
b : -248.0000, 4 -> 4
a : 93.0000, 5 -> 7
b : -729.0000, 5 -> 2
a : 837.0000, 6 -> 6
b : 214.0000, 6 -> 5
a : -69.0000, 7 -> 2
b : 680.0000, 7 -> 5
b : 614.0000, 0 -> 4
b : 161.0000, 1 -> 1
a : -580.0000, 2 -> 4
a : 276.0000, 3 -> 7
b : -34.0000, 4 -> 0
a : 462.0000, 5 -> 2
b : -360.0000, 6 -> 7
b : 892.0000, 7 -> 0
