a : -786.0000, 0 -> 2
b : 402.0000, 0 -> 1
c : -474.0000, 0 -> 7
d : -738.0000, 0 -> 1
a : -848.0000, 1 -> 0
b : 926.0000, 1 -> 4
c : -292.0000, 1 -> 5
d : 450.0000, 1 -> 3
a : -90.0000, 2 -> 6
b : 444.0000, 2 -> 5
c : 798.0000, 2 -> 3
d : 914.0000, 2 -> 4
a : 970.0000, 3 -> 2
b : -568.0000, 3 -> 0
c : 223.0000, 3 -> 3
d : 505.0000, 3 -> 0
a : -933.0000, 4 -> 2
b : -274.0000, 4 -> 6
c : -867.0000, 4 -> 0
d : 739.0000, 4 -> 2
a : -982.0000, 5 -> 5
b : -21.0000, 5 -> 2
c : 211.0000, 5 -> 0
d : -434.0000, 5 -> 1
a : -80.0000, 6 -> 2
b : 466.0000, 6 -> 0
c : -574.0000, 6 -> 3
d : -999.0000, 6 -> 3
a : 955.0000, 7 -> 3
b : 545.0000, 7 -> 3
c : 205.0000, 7 -> 4
d : -445.0000, 7 -> 0
d : 549.0000, 0 -> 6
a : 79.0000, 0 -> 3
d : 845.0000, 1 -> 4
b : 453.0000, 1 -> 3
c : 751.0000, 2 -> 2
d : -271.0000, 2 -> 0
b : 296.0000, 3 -> 1
c : 542.0000, 3 -> 1
b : -678.0000, 4 -> 7
a : -873.0000, 4 -> 3
c : 873.0000, 5 -> 4
a : 370.0000, 5 -> 4
d : 135.0000, 6 -> 6
a : 117.0000, 6 -> 7
a : -803.0000, 7 -> 5
a : 177.0000, 7 -> 1
