a : -539.0000, 0 -> 0
b : 570.0000, 0 -> 6
a : -126.0000, 1 -> 6
b : -87.0000, 1 -> 7
a : 506.0000, 2 -> 4
b : -648.0000, 2 -> 7
a : -373.0000, 3 -> 0
b : -801.0000, 3 -> 7
a : 262.0000, 4 -> 7
b : 833.0000, 4 -> 2
a : -577.0000, 5 -> 3
b : -272.0000, 5 -> 7
a : -61.0000, 6 -> 3
b : 881.0000, 6 -> 4
a : 897.0000, 7 -> 1
b : -135.0000, 7 -> 0
b : 350.0000, 0 -> 3
b : 226.0000, 1 -> 6
b : -835.0000, 2 -> 4
a : 671.0000, 3 -> 2
a : 964.0000, 4 -> 6
b : -642.0000, 5 -> 5
a : -395.0000, 6 -> 6
b : 268.0000, 7 -> 5
