a : 845.0000, 0 -> 5
b : 303.0000, 0 -> 5
c : 377.0000, 0 -> 1
a : 466.0000, 1 -> 0
b : -853.0000, 1 -> 1
c : 942.0000, 1 -> 2
a : 463.0000, 2 -> 2
b : 801.0000, 2 -> 5
c : -375.0000, 2 -> 4
a : 265.0000, 3 -> 6
b : 881.0000, 3 -> 1
c : 690.0000, 3 -> 0
a : -163.0000, 4 -> 1
b : 790.0000, 4 -> 3
c : 410.0000, 4 -> 4
a : -46.0000, 5 -> 1
b : 623.0000, 5 -> 0
c : 158.0000, 5 -> 3
a : 952.0000, 6 -> 4
b : 915.0000, 6 -> 3
c : -927.0000, 6 -> 0
a : -34.0000, 0 -> 6
a : -567.0000, 1 -> 3
c : 467.0000, 2 -> 6
b : -148.0000, 3 -> 4
c : -358.0000, 4 -> 2
b : -688.0000, 5 -> 1
b : 479.0000, 6 -> 5
