a : -278.0000, 0 -> 2
b : 87.0000, 0 -> 4
c : -151.0000, 0 -> 0
d : 333.0000, 0 -> 3
a : 553.0000, 1 -> 2
b : 13.0000, 1 -> 3
c : 2.0000, 1 -> 2
d : -510.0000, 1 -> 1
a : 733.0000, 2 -> 0
b : 308.0000, 2 -> 2
c : -531.0000, 2 -> 2
d : 558.0000, 2 -> 3
a : -424.0000, 3 -> 3
b : -4.0000, 3 -> 4
c : 853.0000, 3 -> 3
d : -156.0000, 3 -> 4
a : -499.0000, 4 -> 0
b : -514.0000, 4 -> 0
c : 544.0000, 4 -> 2
d : -44.0000, 4 -> 4
b : 684.0000, 0 -> 1
c : 316.0000, 0 -> 1
b : 660.0000, 1 -> 2
c : 764.0000, 1 -> 4
a : -323.0000, 2 -> 3
a : 54.0000, 2 -> 4
c : 837.0000, 3 -> 1
d : -754.0000, 3 -> 3
c : -716.0000, 4 -> 3
a : 472.0000, 4 -> 4
