a : 89.0000, 0 -> 7
b : 75.0000, 0 -> 3
a : -265.0000, 1 -> 5
b : -299.0000, 1 -> 3
a : 626.0000, 2 -> 6
b : 107.0000, 2 -> 1
a : -632.0000, 3 -> 3
b : -983.0000, 3 -> 0
a : -356.0000, 4 -> 7
b : -447.0000, 4 -> 1
a : 333.0000, 5 -> 3
b : 28.0000, 5 -> 1
a : 916.0000, 6 -> 5
b : -855.0000, 6 -> 4
a : -469.0000, 7 -> 4
b : 652.0000, 7 -> 0
a : -988.0000, 0 -> 0
a : -224.0000, 1 -> 1
b : 970.0000, 2 -> 2
a : -443.0000, 3 -> 7
a : -75.0000, 4 -> 0
b : -972.0000, 5 -> 3
a : -888.0000, 6 -> 1
b : -838.0000, 7 -> 6
a : -678.0000, 4 -> 2
