a : 417.0000, 0 -> 1
b : -888.0000, 0 -> 1
c : -294.0000, 0 -> 0
d : -852.0000, 0 -> 3
a : 558.0000, 1 -> 3
b : -14.0000, 1 -> 2
c : 324.0000, 1 -> 1
d : -459.0000, 1 -> 4
a : -798.0000, 2 -> 1
b : 723.0000, 2 -> 6
c : 170.0000, 2 -> 3
d : -260.0000, 2 -> 2
a : -390.0000, 3 -> 1
b : 975.0000, 3 -> 3
c : 469.0000, 3 -> 4
d : 360.0000, 3 -> 4
a : 358.0000, 4 -> 1
b : 433.0000, 4 -> 4
c : 116.0000, 4 -> 2
d : 796.0000, 4 -> 6
a : -47.0000, 5 -> 0
b : -816.0000, 5 -> 5
c : -522.0000, 5 -> 0
d : -606.0000, 5 -> 4
a : -553.0000, 6 -> 5
b : -491.0000, 6 -> 1
c : -367.0000, 6 -> 2
d : -982.0000, 6 -> 5
d : 654.0000, 0 -> 2
b : -522.0000, 0 -> 6
b : 174.0000, 1 -> 0
a : 776.0000, 1 -> 4
b : 868.0000, 2 -> 5
b : -521.0000, 2 -> 0
a : -855.0000, 3 -> 5
b : 301.0000, 3 -> 6
c : 564.0000, 4 -> 1
b : 920.0000, 4 -> 1
b : 308.0000, 5 -> 1
a : -999.0000, 5 -> 1
b : 270.0000, 6 -> 5
d : -112.0000, 6 -> 4
