a : 816.0000, 0 -> 6
b : -864.0000, 0 -> 2
c : 487.0000, 0 -> 5
a : -548.0000, 1 -> 1
b : -203.0000, 1 -> 7
c : 415.0000, 1 -> 2
a : 727.0000, 2 -> 0
b : 716.0000, 2 -> 1
c : 410.0000, 2 -> 0
a : -612.0000, 3 -> 4
b : 315.0000, 3 -> 1
c : -863.0000, 3 -> 2
a : -440.0000, 4 -> 7
b : 762.0000, 4 -> 1
c : -939.0000, 4 -> 2
a : 104.0000, 5 -> 2
b : -313.0000, 5 -> 7
c : -335.0000, 5 -> 7
a : 137.0000, 6 -> 4
b : 900.0000, 6 -> 6
c : 285.0000, 6 -> 7
a : 689.0000, 7 -> 0
b : 479.0000, 7 -> 4
c : 223.0000, 7 -> 7
b : 201.0000, 0 -> 0
c : 810.0000, 1 -> 1
c : -603.0000, 2 -> 5
a : -137.0000, 3 -> 3
b : 198.0000, 4 -> 2
b : 600.0000, 5 -> 2
c : 710.0000, 6 -> 3
b : 903.0000, 7 -> 3
