a : -348.0000, 0 -> 4
b : -14.0000, 0 -> 2
c : 625.0000, 0 -> 0
d : 80.0000, 0 -> 1
a : -820.0000, 1 -> 3
b : -390.0000, 1 -> 4
c : -689.0000, 1 -> 4
d : -123.0000, 1 -> 2
a : -697.0000, 2 -> 2
b : -900.0000, 2 -> 0
c : 954.0000, 2 -> 2
d : -960.0000, 2 -> 0
a : 689.0000, 3 -> 0
b : -104.0000, 3 -> 4
c : 722.0000, 3 -> 4
d : 629.0000, 3 -> 1
a : 184.0000, 4 -> 3
b : 908.0000, 4 -> 2
c : -840.0000, 4 -> 4
d : 91.0000, 4 -> 4
a : 265.0000, 5 -> 1
b : 753.0000, 5 -> 0
c : -694.0000, 5 -> 4
d : -932.0000, 5 -> 4
b : -117.0000, 0 -> 1
d : 272.0000, 0 -> 2
a : 422.0000, 1 -> 0
b : 113.0000, 1 -> 0
a : -30.0000, 2 -> 1
a : -183.0000, 2 -> 5
c : -325.0000, 3 -> 5
c : 702.0000, 3 -> 3
d : -908.0000, 4 -> 0
c : 705.0000, 4 -> 0
c : -618.0000, 5 -> 3
c : 597.0000, 5 -> 5
