a : 398.0000, 0 -> 0
b : -503.0000, 0 -> 5
c : 283.0000, 0 -> 4
a : 415.0000, 1 -> 3
b : 94.0000, 1 -> 1
c : 858.0000, 1 -> 3
a : -997.0000, 2 -> 0
b : 100.0000, 2 -> 0
c : 664.0000, 2 -> 1
a : -196.0000, 3 -> 2
b : -938.0000, 3 -> 0
c : -852.0000, 3 -> 3
a : 337.0000, 4 -> 5
b : 42.0000, 4 -> 2
c : -295.0000, 4 -> 4
a : -978.0000, 5 -> 5
b : 471.0000, 5 -> 1
c : -504.0000, 5 -> 1
c : 0.0000, 0 -> 0
b : 559.0000, 1 -> 2
a : 737.0000, 2 -> 2
a : 999.0000, 3 -> 1
a : 702.0000, 4 -> 0
a : -627.0000, 5 -> 2
