a : 818.0000, 0 -> 2
b : -165.0000, 0 -> 2
c : 328.0000, 0 -> 0
d : -401.0000, 0 -> 2
a : 10.0000, 1 -> 1
b : 281.0000, 1 -> 3
c : 72.0000, 1 -> 6
d : -380.0000, 1 -> 3
a : 948.0000, 2 -> 3
b : -329.0000, 2 -> 6
c : -545.0000, 2 -> 2
d : -753.0000, 2 -> 6
a : -258.0000, 3 -> 6
b : -223.0000, 3 -> 0
c : 46.0000, 3 -> 6
d : -390.0000, 3 -> 2
a : -148.0000, 4 -> 6
b : -670.0000, 4 -> 0
c : 521.0000, 4 -> 2
d : -277.0000, 4 -> 2
a : 258.0000, 5 -> 1
b : 426.0000, 5 -> 0
c : -913.0000, 5 -> 4
d : -746.0000, 5 -> 3
a : -91.0000, 6 -> 6
b : -821.0000, 6 -> 1
c : 238.0000, 6 -> 6
d : 395.0000, 6 -> 4
a : 89.0000, 0 -> 4
a : 312.0000, 0 -> 3
b : 228.0000, 1 -> 0
d : -658.0000, 1 -> 0
a : -139.0000, 2 -> 1
a : -659.0000, 2 -> 0
a : 142.0000, 3 -> 5
d : 749.0000, 3 -> 0
c : 927.0000, 4 -> 6
b : -258.0000, 4 -> 5
d : 852.0000, 5 -> 0
c : -873.0000, 5 -> 6
a : 746.0000, 6 -> 0
a : -780.0000, 6 -> 4
