a : 948.0000, 0 -> 5
b : 243.0000, 0 -> 0
c : 76.0000, 0 -> 2
a : -303.0000, 1 -> 3
b : -322.0000, 1 -> 4
c : 321.0000, 1 -> 2
a : -252.0000, 2 -> 2
b : 348.0000, 2 -> 1
c : -693.0000, 2 -> 5
a : 521.0000, 3 -> 2
b : -557.0000, 3 -> 2
c : 717.0000, 3 -> 5
a : -932.0000, 4 -> 5
b : 108.0000, 4 -> 1
c : 691.0000, 4 -> 5
a : -153.0000, 5 -> 5
b : -97.0000, 5 -> 3
c : -948.0000, 5 -> 5
b : -239.0000, 0 -> 4
b : 445.0000, 1 -> 1
a : 147.0000, 2 -> 0
c : -123.0000, 3 -> 4
a : 762.0000, 4 -> 2
c : -827.0000, 5 -> 0
