a : 300.0000, 0 -> 3
b : -941.0000, 0 -> 1
c : -257.0000, 0 -> 0
a : -896.0000, 1 -> 4
b : -713.0000, 1 -> 2
c : -522.0000, 1 -> 5
a : 589.0000, 2 -> 2
b : 176.0000, 2 -> 1
c : 942.0000, 2 -> 4
a : 780.0000, 3 -> 0
b : -673.0000, 3 -> 7
c : -987.0000, 3 -> 7
a : 496.0000, 4 -> 2
b : -969.0000, 4 -> 0
c : 215.0000, 4 -> 1
a : 942.0000, 5 -> 4
b : 104.0000, 5 -> 6
c : -758.0000, 5 -> 6
a : 988.0000, 6 -> 5
b : -887.0000, 6 -> 2
c : -625.0000, 6 -> 5
a : 169.0000, 7 -> 7
b : 945.0000, 7 -> 3
c : 456.0000, 7 -> 0
b : 495.0000, 0 -> 5
a : -367.0000, 1 -> 7
c : 898.0000, 2 -> 5
c : -712.0000, 3 -> 5
c : -404.0000, 4 -> 4
a : -180.0000, 5 -> 0
b : -880.0000, 6 -> 4
b : -318.0000, 7 -> 6
