a : -887.0000, 0 -> 4
b : -203.0000, 0 -> 6
c : 945.0000, 0 -> 6
d : -659.0000, 0 -> 5
a : 626.0000, 1 -> 6
b : 92.0000, 1 -> 2
c : -228.0000, 1 -> 4
d : 506.0000, 1 -> 2
a : 294.0000, 2 -> 7
b : 230.0000, 2 -> 0
c : 769.0000, 2 -> 5
d : -325.0000, 2 -> 1
a : -665.0000, 3 -> 4
b : 179.0000, 3 -> 2
c : 66.0000, 3 -> 6
d : 387.0000, 3 -> 3
a : 280.0000, 4 -> 6
b : 904.0000, 4 -> 6
c : -2.0000, 4 -> 2
d : 851.0000, 4 -> 6
a : 165.0000, 5 -> 4
b : 488.0000, 5 -> 6
c : -373.0000, 5 -> 1
d : 589.0000, 5 -> 3
a : 157.0000, 6 -> 1
b : 165.0000, 6 -> 1
c : -372.0000, 6 -> 6
d : -33.0000, 6 -> 5
a : -376.0000, 7 -> 3
b : -571.0000, 7 -> 5
c : -333.0000, 7 -> 7
d : 56.0000, 7 -> 6
d : -84.0000, 0 -> 4
a : 290.0000, 0 -> 0
d : 697.0000, 1 -> 0
a : 458.0000, 1 -> 5
a : -903.0000, 2 -> 5
a : -810.0000, 2 -> 6
d : 645.0000, 3 -> 0
a : 371.0000, 3 -> 3
c : -813.0000, 4 -> 5
c : 689.0000, 4 -> 4
d : 997.0000, 5 -> 4
a : -761.0000, 5 -> 7
c : -742.0000, 6 -> 5
d : -699.0000, 6 -> 2
a : 319.0000, 7 -> 1
b : 571.0000, 7 -> 3
