a : -160.0000, 0 -> 3
b : 10.0000, 0 -> 1
c : -277.0000, 0 -> 4
d : 828.0000, 0 -> 0
a : 334.0000, 1 -> 5
b : 186.0000, 1 -> 0
c : -602.0000, 1 -> 0
d : -970.0000, 1 -> 3
a : -617.0000, 2 -> 1
b : 83.0000, 2 -> 4
c : 169.0000, 2 -> 0
d : -216.0000, 2 -> 3
a : 24.0000, 3 -> 0
b : -371.0000, 3 -> 3
c : 996.0000, 3 -> 4
d : -71.0000, 3 -> 5
a : -180.0000, 4 -> 5
b : -599.0000, 4 -> 4
c : -957.0000, 4 -> 5
d : -583.0000, 4 -> 2
a : 314.0000, 5 -> 0
b : 107.0000, 5 -> 2
c : -620.0000, 5 -> 1
d : -64.0000, 5 -> 5
a : 537.0000, 0 -> 0
c : -663.0000, 0 -> 3
d : -911.0000, 1 -> 0
d : -773.0000, 1 -> 1
b : -735.0000, 2 -> 5
b : -236.0000, 2 -> 0
b : 471.0000, 3 -> 0
c : -253.0000, 3 -> 5
c : -463.0000, 4 -> 1
d : -22.0000, 4 -> 3
a : 656.0000, 5 -> 2
d : -823.0000, 5 -> 0
