a : 734.0000, 0 -> 5
b : -906.0000, 0 -> 3
c : 784.0000, 0 -> 4
a : -290.0000, 1 -> 2
b : 565.0000, 1 -> 1
c : 710.0000, 1 -> 0
a : -445.0000, 2 -> 5
b : -986.0000, 2 -> 5
c : -576.0000, 2 -> 4
a : -600.0000, 3 -> 0
b : 694.0000, 3 -> 4
c : -350.0000, 3 -> 0
a : -217.0000, 4 -> 4
b : 308.0000, 4 -> 3
c : 73.0000, 4 -> 2
a : -177.0000, 5 -> 4
b : 765.0000, 5 -> 0
c : 999.0000, 5 -> 3
a : -5.0000, 6 -> 5
b : 262.0000, 6 -> 0
c : -712.0000, 6 -> 1
b : -429.0000, 0 -> 0
a : -816.0000, 1 -> 6
a : 963.0000, 2 -> 2
a : -361.0000, 3 -> 5
b : 591.0000, 4 -> 0
c : -89.0000, 5 -> 6
b : 2.0000, 6 -> 4
