a : -676.0000, 0 -> 5
b : -23.0000, 0 -> 2
c : -649.0000, 0 -> 3
a : -960.0000, 1 -> 5
b : 61.0000, 1 -> 5
c : 530.0000, 1 -> 2
a : -129.0000, 2 -> 4
b : 580.0000, 2 -> 4
c : 729.0000, 2 -> 3
a : -311.0000, 3 -> 0
b : 994.0000, 3 -> 4
c : 876.0000, 3 -> 3
a : -202.0000, 4 -> 1
b : 632.0000, 4 -> 6
c : -620.0000, 4 -> 0
a : 337.0000, 5 -> 4
b : 451.0000, 5 -> 2
c : 961.0000, 5 -> 5
a : 106.0000, 6 -> 5
b : -454.0000, 6 -> 4
c : -183.0000, 6 -> 3
b : -948.0000, 0 -> 4
b : -471.0000, 1 -> 0
c : -856.0000, 2 -> 1
b : -343.0000, 3 -> 0
c : 788.0000, 4 -> 6
b : -186.0000, 5 -> 6
c : 10.0000, 6 -> 6
