a : 500.0000, 0 -> 0
b : -541.0000, 0 -> 0
c : -631.0000, 0 -> 5
d : -913.0000, 0 -> 0
a : 731.0000, 1 -> 5
b : 793.0000, 1 -> 1
c : 620.0000, 1 -> 1
d : 738.0000, 1 -> 1
a : 909.0000, 2 -> 5
b : -298.0000, 2 -> 0
c : 411.0000, 2 -> 1
d : -995.0000, 2 -> 5
a : -887.0000, 3 -> 1
b : 437.0000, 3 -> 3
c : -568.0000, 3 -> 3
d : -824.0000, 3 -> 3
a : 631.0000, 4 -> 0
b : -386.0000, 4 -> 2
c : -706.0000, 4 -> 5
d : -58.0000, 4 -> 5
a : -575.0000, 5 -> 1
b : 478.0000, 5 -> 0
c : -67.0000, 5 -> 4
d : 639.0000, 5 -> 2
b : 683.0000, 0 -> 1
a : -921.0000, 0 -> 3
c : -183.0000, 1 -> 2
b : -15.0000, 1 -> 2
d : 809.0000, 2 -> 4
a : -869.0000, 2 -> 3
c : -837.0000, 3 -> 4
b : 726.0000, 3 -> 1
a : 515.0000, 4 -> 2
d : 141.0000, 4 -> 3
d : -659.0000, 5 -> 1
c : 929.0000, 5 -> 0
