a : 656.0000, 0 -> 3
b : -18.0000, 0 -> 2
c : -29.0000, 0 -> 3
d : -532.0000, 0 -> 0
a : 297.0000, 1 -> 0
b : 166.0000, 1 -> 1
c : 18.0000, 1 -> 1
d : 515.0000, 1 -> 1
a : 998.0000, 2 -> 0
b : 577.0000, 2 -> 0
c : -494.0000, 2 -> 3
d : -910.0000, 2 -> 3
a : 205.0000, 3 -> 3
b : -570.0000, 3 -> 3
c : 767.0000, 3 -> 0
d : 360.0000, 3 -> 0
c : -765.0000, 0 -> 2
b : -125.0000, 0 -> 3
d : 863.0000, 1 -> 3
d : -745.0000, 1 -> 2
a : 62.0000, 2 -> 3
b : -791.0000, 2 -> 1
d : -570.0000, 3 -> 1
a : -595.0000, 3 -> 1
