a : -881.0000, 0 -> 7
b : -6.0000, 0 -> 2
c : 28.0000, 0 -> 2
d : -124.0000, 0 -> 6
a : -646.0000, 1 -> 1
b : 477.0000, 1 -> 2
c : -673.0000, 1 -> 4
d : -255.0000, 1 -> 7
a : 309.0000, 2 -> 4
b : -152.0000, 2 -> 3
c : 907.0000, 2 -> 2
d : 789.0000, 2 -> 3
a : 815.0000, 3 -> 6
b : -967.0000, 3 -> 3
c : -589.0000, 3 -> 2
d : -19.0000, 3 -> 4
a : -27.0000, 4 -> 1
b : -900.0000, 4 -> 3
c : 61.0000, 4 -> 1
d : 483.0000, 4 -> 4
a : 168.0000, 5 -> 4
b : 452.0000, 5 -> 4
c : 652.0000, 5 -> 0
d : 153.0000, 5 -> 1
a : -953.0000, 6 -> 0
b : 912.0000, 6 -> 3
c : 666.0000, 6 -> 0
d : -27.0000, 6 -> 7
a : -803.0000, 7 -> 5
b : 926.0000, 7 -> 3
c : 88.0000, 7 -> 4
d : -951.0000, 7 -> 1
d : -428.0000, 0 -> 5
c : -970.0000, 0 -> 3
b : -173.0000, 1 -> 3
b : -31.0000, 1 -> 1
b : 9.0000, 2 -> 4
a : -972.0000, 2 -> 6
d : 941.0000, 3 -> 7
a : 278.0000, 3 -> 2
a : 34.0000, 4 -> 6
a : 237.0000, 4 -> 5
b : -106.0000, 5 -> 6
c : 312.0000, 5 -> 6
a : -556.0000, 6 -> 2
b : 560.0000, 6 -> 4
b : -760.0000, 7 -> 6
b : 567.0000, 7 -> 0
