a : 16.0000, 0 -> 0
b : 679.0000, 0 -> 6
c : -956.0000, 0 -> 6
d : 784.0000, 0 -> 2
a : -550.0000, 1 -> 0
b : -985.0000, 1 -> 0
c : -341.0000, 1 -> 5
d : -209.0000, 1 -> 0
a : -720.0000, 2 -> 0
b : 791.0000, 2 -> 4
c : -925.0000, 2 -> 0
d : -644.0000, 2 -> 6
a : 287.0000, 3 -> 0
b : -805.0000, 3 -> 2
c : 685.0000, 3 -> 4
d : -161.0000, 3 -> 0
a : 416.0000, 4 -> 3
b : 258.0000, 4 -> 5
c : 708.0000, 4 -> 4
d : 714.0000, 4 -> 3
a : -155.0000, 5 -> 6
b : -55.0000, 5 -> 2
c : -561.0000, 5 -> 1
d : -290.0000, 5 -> 3
a : -223.0000, 6 -> 6
b : 679.0000, 6 -> 0
c : -877.0000, 6 -> 0
d : 612.0000, 6 -> 1
c : 556.0000, 0 -> 1
a : 820.0000, 0 -> 6
b : 147.0000, 1 -> 2
d : 103.0000, 1 -> 6
d : 664.0000, 2 -> 4
b : 374.0000, 2 -> 6
d : 472.0000, 3 -> 6
d : -729.0000, 3 -> 5
c : -973.0000, 4 -> 6
b : -272.0000, 4 -> 0
c : -269.0000, 5 -> 4
b : -446.0000, 5 -> 3
c : -400.0000, 6 -> 4
b : 333.0000, 6 -> 5
