a : -79.0000, 0 -> 3
b : -851.0000, 0 -> 0
c : 530.0000, 0 -> 0
d : -319.0000, 0 -> 2
a : 607.0000, 1 -> 1
b : 517.0000, 1 -> 1
c : 78.0000, 1 -> 0
d : -957.0000, 1 -> 0
a : -254.0000, 2 -> 1
b : -233.0000, 2 -> 1
c : 536.0000, 2 -> 0
d : 766.0000, 2 -> 0
a : -376.0000, 3 -> 0
b : -514.0000, 3 -> 1
c : 565.0000, 3 -> 0
d : 927.0000, 3 -> 2
d : 3.0000, 0 -> 3
d : 497.0000, 0 -> 1
d : 782.0000, 1 -> 2
c : -622.0000, 1 -> 1
d : -320.0000, 2 -> 2
a : 15.0000, 2 -> 0
c : -991.0000, 3 -> 3
a : -40.0000, 3 -> 2
