a : -773.0000, 0 -> 3
b : -640.0000, 0 -> 3
c : 851.0000, 0 -> 5
d : 427.0000, 0 -> 2
a : -453.0000, 1 -> 4
b : 398.0000, 1 -> 4
c : -647.0000, 1 -> 0
d : -191.0000, 1 -> 4
a : 67.0000, 2 -> 5
b : 756.0000, 2 -> 3
c : -939.0000, 2 -> 0
d : -107.0000, 2 -> 2
a : 589.0000, 3 -> 3
b : 63.0000, 3 -> 4
c : 182.0000, 3 -> 1
d : -105.0000, 3 -> 4
a : -585.0000, 4 -> 0
b : 338.0000, 4 -> 4
c : -942.0000, 4 -> 2
d : -554.0000, 4 -> 5
a : 843.0000, 5 -> 0
b : -634.0000, 5 -> 0
c : -564.0000, 5 -> 1
d : -70.0000, 5 -> 5
d : -886.0000, 0 -> 5
d : -774.0000, 0 -> 1
b : -809.0000, 1 -> 5
d : 66.0000, 1 -> 2
b : 32.0000, 2 -> 0
c : -129.0000, 2 -> 1
b : 114.0000, 3 -> 0
b : 89.0000, 3 -> 2
d : -507.0000, 4 -> 3
b : 818.0000, 4 -> 2
c : -388.0000, 5 -> 3
a : 343.0000, 5 -> 3
