a : 301.0000, 0 -> 7
b : -293.0000, 0 -> 0
c : -901.0000, 0 -> 7
d : -16.0000, 0 -> 4
a : -143.0000, 1 -> 6
b : 887.0000, 1 -> 7
c : -881.0000, 1 -> 1
d : 124.0000, 1 -> 6
a : 176.0000, 2 -> 3
b : 864.0000, 2 -> 1
c : 328.0000, 2 -> 2
d : -30.0000, 2 -> 4
a : 837.0000, 3 -> 0
b : 160.0000, 3 -> 7
c : 707.0000, 3 -> 6
d : 112.0000, 3 -> 6
a : -193.0000, 4 -> 6
b : -632.0000, 4 -> 1
c : -619.0000, 4 -> 1
d : 403.0000, 4 -> 1
a : 608.0000, 5 -> 1
b : -728.0000, 5 -> 5
c : 602.0000, 5 -> 6
d : -104.0000, 5 -> 0
a : 908.0000, 6 -> 0
b : -414.0000, 6 -> 7
c : -467.0000, 6 -> 3
d : 50.0000, 6 -> 0
a : 284.0000, 7 -> 3
b : -51.0000, 7 -> 5
c : 636.0000, 7 -> 5
d : -32.0000, 7 -> 3
b : 734.0000, 0 -> 1
b : 982.0000, 0 -> 2
c : 264.0000, 1 -> 6
c : 297.0000, 1 -> 7
b : 866.0000, 2 -> 6
a : -994.0000, 2 -> 2
d : 304.0000, 3 -> 2
b : 443.0000, 3 -> 5
d : 820.0000, 4 -> 5
c : 66.0000, 4 -> 6
d : 380.0000, 5 -> 2
c : 876.0000, 5 -> 7
c : -485.0000, 6 -> 0
d : -652.0000, 6 -> 6
c : -559.0000, 7 -> 4
b : -432.0000, 7 -> 2
