a : -743.0000, 0 -> 4
b : 866.0000, 0 -> 3
c : 715.0000, 0 -> 5
a : 410.0000, 1 -> 1
b : -170.0000, 1 -> 2
c : -481.0000, 1 -> 3
a : -66.0000, 2 -> 4
b : -478.0000, 2 -> 1
c : 489.0000, 2 -> 2
a : 938.0000, 3 -> 5
b : -749.0000, 3 -> 5
c : 53.0000, 3 -> 1
a : 31.0000, 4 -> 1
b : -78.0000, 4 -> 3
c : -129.0000, 4 -> 1
a : 867.0000, 5 -> 2
b : 78.0000, 5 -> 4
c : 555.0000, 5 -> 5
a : -276.0000, 0 -> 1
b : 210.0000, 1 -> 1
c : -674.0000, 2 -> 4
c : 473.0000, 3 -> 4
c : 221.0000, 4 -> 2
a : -685.0000, 5 -> 3
