a : 337.0000, 0 -> 0
b : 84.0000, 0 -> 5
c : 486.0000, 0 -> 3
a : -553.0000, 1 -> 1
b : 245.0000, 1 -> 3
c : 364.0000, 1 -> 3
a : 859.0000, 2 -> 3
b : 234.0000, 2 -> 4
c : -429.0000, 2 -> 1
a : -968.0000, 3 -> 5
b : -84.0000, 3 -> 2
c : -183.0000, 3 -> 0
a : -51.0000, 4 -> 5
b : 232.0000, 4 -> 5
c : -752.0000, 4 -> 4
a : 116.0000, 5 -> 4
b : -140.0000, 5 -> 1
c : 350.0000, 5 -> 0
a : -528.0000, 0 -> 1
a : 382.0000, 1 -> 4
a : 904.0000, 2 -> 0
c : -593.0000, 3 -> 2
b : -257.0000, 4 -> 1
b : -582.0000, 5 -> 5
