a : -387.0000, 0 -> 4
b : -205.0000, 0 -> 0
c : 323.0000, 0 -> 3
a : -349.0000, 1 -> 1
b : 863.0000, 1 -> 5
c : 753.0000, 1 -> 0
a : -115.0000, 2 -> 2
b : 453.0000, 2 -> 5
c : 843.0000, 2 -> 2
a : -635.0000, 3 -> 1
b : 601.0000, 3 -> 2
c : 87.0000, 3 -> 5
a : 288.0000, 4 -> 2
b : -308.0000, 4 -> 1
c : -450.0000, 4 -> 5
a : -454.0000, 5 -> 2
b : -359.0000, 5 -> 2
c : 557.0000, 5 -> 3
a : 127.0000, 0 -> 2
a : 585.0000, 1 -> 4
a : -422.0000, 2 -> 4
c : 348.0000, 3 -> 1
a : -427.0000, 4 -> 5
c : -748.0000, 5 -> 0
