a : -309.0000, 0 -> 3
b : -657.0000, 0 -> 1
c : -242.0000, 0 -> 3
d : -880.0000, 0 -> 2
a : 751.0000, 1 -> 1
b : 925.0000, 1 -> 3
c : 514.0000, 1 -> 0
d : 338.0000, 1 -> 1
a : -652.0000, 2 -> 1
b : -238.0000, 2 -> 2
c : 199.0000, 2 -> 2
d : 178.0000, 2 -> 2
a : -430.0000, 3 -> 0
b : 319.0000, 3 -> 0
c : 924.0000, 3 -> 2
d : -872.0000, 3 -> 1
a : -534.0000, 0 -> 2
a : -745.0000, 0 -> 1
a : -62.0000, 1 -> 2
d : -796.0000, 1 -> 2
b : 446.0000, 2 -> 1
a : -679.0000, 2 -> 3
a : -378.0000, 3 -> 3
d : -596.0000, 3 -> 0
