a : 99.0000, 0 -> 4
b : 115.0000, 0 -> 1
c : 380.0000, 0 -> 5
d : 748.0000, 0 -> 4
a : 503.0000, 1 -> 2
b : -723.0000, 1 -> 1
c : 928.0000, 1 -> 1
d : -860.0000, 1 -> 3
a : 572.0000, 2 -> 1
b : -744.0000, 2 -> 4
c : 902.0000, 2 -> 6
d : 247.0000, 2 -> 6
a : -844.0000, 3 -> 5
b : 755.0000, 3 -> 6
c : -353.0000, 3 -> 1
d : 150.0000, 3 -> 3
a : 46.0000, 4 -> 4
b : -913.0000, 4 -> 2
c : 520.0000, 4 -> 6
d : -69.0000, 4 -> 5
a : -59.0000, 5 -> 0
b : -97.0000, 5 -> 3
c : 324.0000, 5 -> 2
d : 48.0000, 5 -> 2
a : 585.0000, 6 -> 2
b : 84.0000, 6 -> 5
c : 57.0000, 6 -> 5
d : 555.0000, 6 -> 5
c : 98.0000, 0 -> 1
c : -622.0000, 0 -> 0
b : 232.0000, 1 -> 4
c : -671.0000, 1 -> 6
b : 175.0000, 2 -> 5
d : 705.0000, 2 -> 0
d : -672.0000, 3 -> 1
b : -827.0000, 3 -> 0
b : 885.0000, 4 -> 1
c : -921.0000, 4 -> 0
c : 648.0000, 5 -> 4
b : 239.0000, 5 -> 6
c : 640.0000, 6 -> 1
d : 845.0000, 6 -> 2
