a : 251.0000, 0 -> 0
b : -624.0000, 0 -> 2
c : -659.0000, 0 -> 2
d : -796.0000, 0 -> 5
a : 14.0000, 1 -> 4
b : -52.0000, 1 -> 0
c : -482.0000, 1 -> 3
d : -611.0000, 1 -> 2
a : -100.0000, 2 -> 1
b : 80.0000, 2 -> 0
c : -38.0000, 2 -> 0
d : 257.0000, 2 -> 6
a : 863.0000, 3 -> 6
b : -491.0000, 3 -> 6
c : -38.0000, 3 -> 3
d : 473.0000, 3 -> 1
a : 630.0000, 4 -> 6
b : -467.0000, 4 -> 1
c : -172.0000, 4 -> 6
d : 317.0000, 4 -> 0
a : 950.0000, 5 -> 3
b : 44.0000, 5 -> 0
c : 10.0000, 5 -> 1
d : 954.0000, 5 -> 1
a : -656.0000, 6 -> 3
b : 398.0000, 6 -> 0
c : 944.0000, 6 -> 3
d : 934.0000, 6 -> 2
d : -442.0000, 0 -> 2
a : 365.0000, 0 -> 1
a : -195.0000, 1 -> 5
c : -297.0000, 1 -> 4
d : -675.0000, 2 -> 4
a : -394.0000, 2 -> 5
a : -829.0000, 3 -> 0
b : -36.0000, 3 -> 0
c : -156.0000, 4 -> 5
c : 810.0000, 4 -> 1
a : 461.0000, 5 -> 1
a : -717.0000, 5 -> 5
c : 861.0000, 6 -> 5
a : 113.0000, 6 -> 6
