a : 548.0000, 0 -> 4
b : -229.0000, 0 -> 3
c : 805.0000, 0 -> 0
d : 618.0000, 0 -> 4
a : 955.0000, 1 -> 4
b : -594.0000, 1 -> 0
c : -557.0000, 1 -> 1
d : -792.0000, 1 -> 3
a : -47.0000, 2 -> 0
b : -946.0000, 2 -> 4
c : 961.0000, 2 -> 1
d : -944.0000, 2 -> 4
a : 386.0000, 3 -> 1
b : -673.0000, 3 -> 1
c : -315.0000, 3 -> 1
d : 444.0000, 3 -> 4
a : -268.0000, 4 -> 1
b : 554.0000, 4 -> 2
c : -274.0000, 4 -> 4
d : -780.0000, 4 -> 1
b : 124.0000, 0 -> 0
b : 269.0000, 0 -> 4
b : -740.0000, 1 -> 3
b : -104.0000, 1 -> 2
d : 777.0000, 2 -> 3
a : 259.0000, 2 -> 1
a : -824.0000, 3 -> 2
b : -874.0000, 3 -> 0
d : -57.0000, 4 -> 0
c : -169.0000, 4 -> 0
