a : 927.0000, 0 -> 3
b : 636.0000, 0 -> 3
a : 672.0000, 1 -> 3
b : 940.0000, 1 -> 6
a : -810.0000, 2 -> 1
b : -858.0000, 2 -> 3
a : -505.0000, 3 -> 4
b : 527.0000, 3 -> 2
a : 155.0000, 4 -> 2
b : -413.0000, 4 -> 0
a : 882.0000, 5 -> 3
b : -674.0000, 5 -> 3
a : 351.0000, 6 -> 1
b : -948.0000, 6 -> 0
a : 88.0000, 7 -> 7
b : -314.0000, 7 -> 3
b : -633.0000, 0 -> 2
b : -655.0000, 1 -> 0
b : 683.0000, 2 -> 7
a : -794.0000, 3 -> 6
b : -610.0000, 4 -> 2
b : -809.0000, 5 -> 2
a : -823.0000, 6 -> 5
b : 222.0000, 7 -> 4
