a : -765.0000, 0 -> 1
b : 851.0000, 0 -> 2
c : -703.0000, 0 -> 4
d : -917.0000, 0 -> 4
a : 276.0000, 1 -> 4
b : 723.0000, 1 -> 4
c : 508.0000, 1 -> 7
d : -88.0000, 1 -> 3
a : -50.0000, 2 -> 7
b : 117.0000, 2 -> 7
c : 580.0000, 2 -> 4
d : 56.0000, 2 -> 5
a : -218.0000, 3 -> 5
b : -636.0000, 3 -> 4
c : -539.0000, 3 -> 2
d : -285.0000, 3 -> 3
a : 814.0000, 4 -> 6
b : -725.0000, 4 -> 6
c : 91.0000, 4 -> 3
d : -156.0000, 4 -> 0
a : -134.0000, 5 -> 1
b : 618.0000, 5 -> 7
c : 514.0000, 5 -> 3
d : 603.0000, 5 -> 0
a : 212.0000, 6 -> 0
b : -254.0000, 6 -> 5
c : 161.0000, 6 -> 3
d : -426.0000, 6 -> 1
a : -32.0000, 7 -> 1
b : -326.0000, 7 -> 2
c : 108.0000, 7 -> 2
d : 303.0000, 7 -> 5
b : -649.0000, 0 -> 1
a : 302.0000, 0 -> 5
a : -309.0000, 1 -> 1
c : 927.0000, 1 -> 6
c : -21.0000, 2 -> 5
d : 342.0000, 2 -> 0
a : -624.0000, 3 -> 3
d : -409.0000, 3 -> 7
b : 29.0000, 4 -> 5
d : 39.0000, 4 -> 5
a : 456.0000, 5 -> 0
d : 593.0000, 5 -> 6
b : -986.0000, 6 -> 1
b : 529.0000, 6 -> 0
c : 314.0000, 7 -> 3
b : -853.0000, 7 -> 0
