a : -300.0000, 0 -> 0
b : -462.0000, 0 -> 1
c : -490.0000, 0 -> 2
d : -786.0000, 0 -> 0
a : -340.0000, 1 -> 0
b : 999.0000, 1 -> 3
c : -961.0000, 1 -> 1
d : -966.0000, 1 -> 1
a : -557.0000, 2 -> 2
b : 390.0000, 2 -> 3
c : 845.0000, 2 -> 3
d : -913.0000, 2 -> 2
a : 368.0000, 3 -> 0
b : -235.0000, 3 -> 3
c : 536.0000, 3 -> 2
d : 313.0000, 3 -> 0
d : -308.0000, 0 -> 1
d : -973.0000, 0 -> 3
a : 386.0000, 1 -> 1
d : -261.0000, 1 -> 0
a : -259.0000, 2 -> 3
d : 65.0000, 2 -> 3
a : 92.0000, 3 -> 1
b : 413.0000, 3 -> 1
