a : 344.0000, 0 -> 6
b : 609.0000, 0 -> 3
a : -318.0000, 1 -> 3
b : -153.0000, 1 -> 2
a : 421.0000, 2 -> 1
b : 169.0000, 2 -> 5
a : -318.0000, 3 -> 7
b : 426.0000, 3 -> 6
a : 348.0000, 4 -> 3
b : -953.0000, 4 -> 0
a : 169.0000, 5 -> 2
b : 820.0000, 5 -> 3
a : 484.0000, 6 -> 5
b : 147.0000, 6 -> 4
a : 189.0000, 7 -> 1
b : -880.0000, 7 -> 4
b : -107.0000, 0 -> 5
a : -377.0000, 1 -> 6
a : 396.0000, 2 -> 5
a : -136.0000, 3 -> 6
a : 667.0000, 4 -> 4
a : 227.0000, 5 -> 6
a : -697.0000, 6 -> 2
b : 815.0000, 7 -> 1
