a : 554.0000, 0 -> 5
b : 908.0000, 0 -> 6
a : -450.0000, 1 -> 3
b : 51.0000, 1 -> 4
a : 807.0000, 2 -> 0
b : -719.0000, 2 -> 3
a : 968.0000, 3 -> 6
b : -111.0000, 3 -> 5
a : 955.0000, 4 -> 1
b : -910.0000, 4 -> 5
a : 75.0000, 5 -> 6
b : 679.0000, 5 -> 4
a : -987.0000, 6 -> 5
b : 292.0000, 6 -> 6
a : 380.0000, 7 -> 7
b : 117.0000, 7 -> 3
b : -696.0000, 0 -> 7
a : -933.0000, 1 -> 2
b : -452.0000, 2 -> 2
b : 470.0000, 3 -> 0
b : -292.0000, 4 -> 7
b : 703.0000, 5 -> 7
a : -665.0000, 6 -> 6
b : -480.0000, 7 -> 0
