a : -985.0000, 0 -> 0
b : 685.0000, 0 -> 2
c : -220.0000, 0 -> 3
d : 238.0000, 0 -> 1
a : -294.0000, 1 -> 4
b : -441.0000, 1 -> 3
c : 486.0000, 1 -> 1
d : 379.0000, 1 -> 6
a : 31.0000, 2 -> 1
b : -369.0000, 2 -> 1
c : 301.0000, 2 -> 6
d : -555.0000, 2 -> 0
a : -673.0000, 3 -> 5
b : -532.0000, 3 -> 0
c : -557.0000, 3 -> 3
d : 968.0000, 3 -> 2
a : -60.0000, 4 -> 0
b : -841.0000, 4 -> 0
c : -411.0000, 4 -> 6
d : -989.0000, 4 -> 6
a : 892.0000, 5 -> 5
b : 563.0000, 5 -> 6
c : -938.0000, 5 -> 4
d : 34.0000, 5 -> 1
a : -70.0000, 6 -> 0
b : 128.0000, 6 -> 2
c : 798.0000, 6 -> 1
d : 830.0000, 6 -> 0
d : -977.0000, 0 -> 2
b : 411.0000, 0 -> 5
d : -499.0000, 1 -> 0
a : -836.0000, 1 -> 5
b : 666.0000, 2 -> 3
d : -739.0000, 2 -> 2
b : 866.0000, 3 -> 5
d : -750.0000, 3 -> 0
b : 118.0000, 4 -> 3
b : 486.0000, 4 -> 2
b : -980.0000, 5 -> 3
a : 729.0000, 5 -> 1
a : 2.0000, 6 -> 4
d : 465.0000, 6 -> 1
