a : -980.0000, 0 -> 4
b : -13.0000, 0 -> 6
c : -748.0000, 0 -> 1
a : -336.0000, 1 -> 6
b : 207.0000, 1 -> 0
c : -42.0000, 1 -> 2
a : 20.0000, 2 -> 1
b : 311.0000, 2 -> 2
c : 671.0000, 2 -> 3
a : -783.0000, 3 -> 4
b : 826.0000, 3 -> 3
c : 562.0000, 3 -> 3
a : 115.0000, 4 -> 0
b : 674.0000, 4 -> 1
c : 193.0000, 4 -> 4
a : -729.0000, 5 -> 2
b : -110.0000, 5 -> 4
c : 165.0000, 5 -> 0
a : -590.0000, 6 -> 5
b : -18.0000, 6 -> 6
c : -377.0000, 6 -> 6
a : 911.0000, 0 -> 3
c : 437.0000, 1 -> 0
c : -888.0000, 2 -> 5
c : 865.0000, 3 -> 5
c : -417.0000, 4 -> 6
c : 536.0000, 5 -> 2
b : 36.0000, 6 -> 5
