a : -697.0000, 0 -> 3
b : 283.0000, 0 -> 5
a : 21.0000, 1 -> 3
b : 11.0000, 1 -> 7
a : -669.0000, 2 -> 7
b : -112.0000, 2 -> 3
a : 437.0000, 3 -> 5
b : 152.0000, 3 -> 4
a : -899.0000, 4 -> 3
b : -273.0000, 4 -> 1
a : -63.0000, 5 -> 0
b : 102.0000, 5 -> 5
a : -510.0000, 6 -> 5
b : -892.0000, 6 -> 0
a : 683.0000, 7 -> 2
b : -114.0000, 7 -> 4
a : -825.0000, 0 -> 6
b : 429.0000, 1 -> 5
b : -597.0000, 2 -> 5
b : -620.0000, 3 -> 7
b : -825.0000, 4 -> 3
b : -534.0000, 5 -> 4
a : 547.0000, 6 -> 6
b : 576.0000, 7 -> 6
