a : -373.0000, 0 -> 0
b : 489.0000, 0 -> 3
c : 79.0000, 0 -> 2
d : -411.0000, 0 -> 2
a : 974.0000, 1 -> 0
b : 611.0000, 1 -> 0
c : 498.0000, 1 -> 0
d : 136.0000, 1 -> 3
a : -14.0000, 2 -> 3
b : 31.0000, 2 -> 1
c : 871.0000, 2 -> 1
d : -853.0000, 2 -> 3
a : -60.0000, 3 -> 3
b : -334.0000, 3 -> 1
c : 37.0000, 3 -> 1
d : 457.0000, 3 -> 3
a : -955.0000, 0 -> 3
d : -916.0000, 0 -> 0
b : 4.0000, 1 -> 3
c : 173.0000, 1 -> 3
b : 897.0000, 2 -> 0
b : 389.0000, 2 -> 3
c : -382.0000, 3 -> 2
d : 646.0000, 3 -> 1
