a : -900.0000, 0 -> 0
b : 416.0000, 0 -> 4
c : -717.0000, 0 -> 7
a : 507.0000, 1 -> 7
b : 239.0000, 1 -> 2
c : 478.0000, 1 -> 7
a : -535.0000, 2 -> 0
b : -503.0000, 2 -> 5
c : 454.0000, 2 -> 2
a : -279.0000, 3 -> 7
b : 700.0000, 3 -> 7
c : 37.0000, 3 -> 7
a : -735.0000, 4 -> 5
b : 304.0000, 4 -> 4
c : 420.0000, 4 -> 1
a : -467.0000, 5 -> 2
b : 614.0000, 5 -> 2
c : 484.0000, 5 -> 2
a : 115.0000, 6 -> 3
b : -332.0000, 6 -> 4
c : 637.0000, 6 -> 1
a : -148.0000, 7 -> 2
b : -671.0000, 7 -> 7
c : -517.0000, 7 -> 3
b : -264.0000, 0 -> 7
c : -4.0000, 1 -> 4
a : -539.0000, 2 -> 2
c : 234.0000, 3 -> 3
a : 969.0000, 4 -> 4
a : -94.0000, 5 -> 5
c : -300.0000, 6 -> 4
c : -969.0000, 7 -> 5
c : -886.0000, 4 -> 6
