a : 962.0000, 0 -> 2
b : -449.0000, 0 -> 2
c : -763.0000, 0 -> 3
a : -463.0000, 1 -> 3
b : 560.0000, 1 -> 0
c : -487.0000, 1 -> 4
a : -379.0000, 2 -> 4
b : 162.0000, 2 -> 4
c : -4.0000, 2 -> 5
a : -496.0000, 3 -> 0
b : 408.0000, 3 -> 6
c : -22.0000, 3 -> 1
a : -154.0000, 4 -> 0
b : -63.0000, 4 -> 5
c : 149.0000, 4 -> 6
a : -510.0000, 5 -> 2
b : -735.0000, 5 -> 2
c : -647.0000, 5 -> 1
a : -152.0000, 6 -> 1
b : 134.0000, 6 -> 5
c : -157.0000, 6 -> 0
b : -163.0000, 0 -> 3
b : 181.0000, 1 -> 2
a : 416.0000, 2 -> 0
b : 258.0000, 3 -> 1
b : 565.0000, 4 -> 1
c : 745.0000, 5 -> 4
c : 584.0000, 6 -> 2
