a : 692.0000, 0 -> 0
b : 360.0000, 0 -> 0
a : -483.0000, 1 -> 6
b : -913.0000, 1 -> 5
a : 273.0000, 2 -> 5
b : 299.0000, 2 -> 4
a : 619.0000, 3 -> 1
b : -926.0000, 3 -> 2
a : 53.0000, 4 -> 6
b : 977.0000, 4 -> 5
a : 979.0000, 5 -> 4
b : 513.0000, 5 -> 0
a : -708.0000, 6 -> 4
b : 201.0000, 6 -> 6
a : 303.0000, 0 -> 6
b : -915.0000, 1 -> 2
b : 553.0000, 2 -> 2
b : 831.0000, 3 -> 1
b : -403.0000, 4 -> 0
b : -758.0000, 5 -> 6
a : 587.0000, 6 -> 0
b : -681.0000, 5 -> 2
b : -183.0000, 4 -> 1
a : 418.0000, 1 -> 3
