a : -87.0000, 0 -> 6
b : -474.0000, 0 -> 5
c : -347.0000, 0 -> 6
d : -496.0000, 0 -> 5
a : 411.0000, 1 -> 0
b : -430.0000, 1 -> 6
c : -452.0000, 1 -> 5
d : -368.0000, 1 -> 1
a : 162.0000, 2 -> 6
b : 167.0000, 2 -> 1
c : 678.0000, 2 -> 5
d : 448.0000, 2 -> 6
a : 419.0000, 3 -> 6
b : 235.0000, 3 -> 3
c : 889.0000, 3 -> 2
d : -877.0000, 3 -> 2
a : 301.0000, 4 -> 3
b : 288.0000, 4 -> 3
c : -708.0000, 4 -> 5
d : 707.0000, 4 -> 6
a : 234.0000, 5 -> 2
b : 486.0000, 5 -> 3
c : -610.0000, 5 -> 5
d : -387.0000, 5 -> 3
a : 662.0000, 6 -> 0
b : -898.0000, 6 -> 3
c : -883.0000, 6 -> 2
d : -442.0000, 6 -> 6
b : -361.0000, 0 -> 0
c : -617.0000, 0 -> 5
b : 462.0000, 1 -> 5
a : -994.0000, 1 -> 3
a : -963.0000, 2 -> 2
a : -831.0000, 2 -> 4
c : -590.0000, 3 -> 3
a : 67.0000, 3 -> 0
a : 947.0000, 4 -> 0
d : 358.0000, 4 -> 4
d : -314.0000, 5 -> 1
b : 666.0000, 5 -> 0
b : -781.0000, 6 -> 2
b : -734.0000, 6 -> 5
