a : 963.0000, 0 -> 4
b : 700.0000, 0 -> 3
c : -821.0000, 0 -> 4
d : 861.0000, 0 -> 1
a : -71.0000, 1 -> 0
b : -318.0000, 1 -> 4
c : -958.0000, 1 -> 0
d : -132.0000, 1 -> 3
a : 791.0000, 2 -> 0
b : 328.0000, 2 -> 0
c : -531.0000, 2 -> 4
d : -741.0000, 2 -> 3
a : 900.0000, 3 -> 4
b : -415.0000, 3 -> 3
c : -921.0000, 3 -> 1
d : 79.0000, 3 -> 0
a : -165.0000, 4 -> 4
b : -110.0000, 4 -> 3
c : 482.0000, 4 -> 3
d : -192.0000, 4 -> 0
c : -456.0000, 0 -> 1
a : -306.0000, 0 -> 0
d : 389.0000, 1 -> 2
b : 905.0000, 1 -> 2
d : -366.0000, 2 -> 0
b : 333.0000, 2 -> 3
d : -562.0000, 3 -> 3
d : 937.0000, 3 -> 2
c : 642.0000, 4 -> 1
a : -176.0000, 4 -> 0
