a : 885.0000, 0 -> 2
b : 547.0000, 0 -> 2
c : -715.0000, 0 -> 3
d : -669.0000, 0 -> 1
a : -90.0000, 1 -> 1
b : -183.0000, 1 -> 3
c : -473.0000, 1 -> 2
d : 499.0000, 1 -> 1
a : 758.0000, 2 -> 3
b : -702.0000, 2 -> 0
c : -434.0000, 2 -> 0
d : -554.0000, 2 -> 1
a : 352.0000, 3 -> 2
b : -803.0000, 3 -> 3
c : 675.0000, 3 -> 0
d : 328.0000, 3 -> 3
b : -637.0000, 0 -> 1
c : 932.0000, 0 -> 0
d : 641.0000, 1 -> 3
d : 267.0000, 1 -> 0
c : -411.0000, 2 -> 2
a : -709.0000, 2 -> 1
b : 838.0000, 3 -> 1
a : 233.0000, 3 -> 0
